ID,Status,Direction,Type,EntryTime,ExitTime,OrderPrice,StopLoss,TakeProfit,PnL
10871,LOSS,SELL,market,2021-12-29T17:00:00.000Z,2021-12-29T17:08:00.000Z,1796.21,1801.14286,1786.34429,-2.2942833463493445e-11
10872,LOSS,SELL,precision,2021-12-29T18:00:00.000Z,2021-12-29T18:03:00.000Z,1799.825,1803.08329,1782.15,-2.259869096154104e-11
10873,LOSS,SELL,market,2021-12-29T19:00:00.000Z,2021-12-30T16:39:00.000Z,1802.65,1808.38964,1791.17071,-2.2259710597117925e-11
10874,LOSS,BUY,precision,2021-12-30T09:00:00.000Z,2021-12-30T09:21:00.000Z,1798.405,1796.53814,1808.24,-2.1925814938161157e-11
10875,LOSS,SELL,market,2021-12-30T10:00:00.000Z,2021-12-30T10:45:00.000Z,1798.32,1801.57179,1791.81643,-2.159692771408874e-11
10876,LOSS,SELL,market,2021-12-30T11:00:00.000Z,2021-12-30T16:32:00.000Z,1801.63,1805.00393,1794.88214,-2.1272973798377407e-11
10877,LOSS,SELL,precision,2021-12-30T15:00:00.000Z,2021-12-30T16:32:00.000Z,1802.16,1806.30393,1794.26,-2.0953879191401745e-11
10878,WIN,BUY,market,2021-12-30T17:00:00.000Z,2021-12-30T21:45:00.000Z,1805.92,1801.4275,1814.905,3.3983859178125836e-11
10879,WIN,BUY,market,2021-12-30T18:00:00.000Z,2021-12-30T22:31:00.000Z,1807.14,1802.54679,1816.32643,3.877613975242406e-11
10880,WIN,BUY,market,2021-12-30T19:00:00.000Z,2021-12-31T15:27:00.000Z,1813.47,1808.3475,1823.715,3.46558076786552e-11
10881,WIN,BUY,market,2021-12-31T04:00:00.000Z,2021-12-31T15:33:00.000Z,1816.52,1811.47893,1826.60214,4.183206331332059e-11
10882,WIN,BUY,market,2021-12-31T05:00:00.000Z,2021-12-31T20:55:00.000Z,1817.81,1812.67143,1828.08714,4.220992967092667e-11
10883,WIN,BUY,market,2021-12-31T06:00:00.000Z,2021-12-31T15:36:00.000Z,1817.06,1812.02536,1827.12929,4.318135507638236e-11
10884,WIN,BUY,market,2021-12-31T07:00:00.000Z,2021-12-31T15:33:00.000Z,1817.45,1812.92643,1826.49714,4.381060918334389e-11
10885,WIN,BUY,market,2021-12-31T08:00:00.000Z,2021-12-31T15:31:00.000Z,1818.61,1814.72821,1826.37357,4.75810157429364e-11
10886,WIN,BUY,market,2021-12-31T09:00:00.000Z,2021-12-31T15:30:00.000Z,1818.15,1814.42036,1825.60929,3.4994445599543746e-11
10887,LOSS,SELL,market,2022-01-03T16:00:00.000Z,2022-01-04T17:23:00.000Z,1807.04,1813.07107,1794.97786,-2.6054949381465607e-11
10888,LOSS,SELL,market,2022-01-03T17:00:00.000Z,2022-01-04T16:00:00.000Z,1802.84,1809.30714,1789.90571,-2.5664125140743623e-11
10889,LOSS,SELL,market,2022-01-03T18:00:00.000Z,2022-01-04T12:31:00.000Z,1801.9,1808.67786,1788.34429,-2.527916326363247e-11
10890,LOSS,SELL,market,2022-01-03T19:00:00.000Z,2022-01-04T12:31:00.000Z,1800.73,1807.55179,1787.08643,-2.489997581467798e-11
10891,LOSS,SELL,market,2022-01-03T20:00:00.000Z,2022-01-04T03:02:00.000Z,1799.67,1806.44571,1786.11857,-2.452647617745781e-11
10892,LOSS,SELL,market,2022-01-03T21:00:00.000Z,2022-01-04T12:31:00.000Z,1801.64,1808.59786,1787.72429,-2.4158579034795945e-11
10893,LOSS,SELL,market,2022-01-03T22:00:00.000Z,2022-01-04T12:31:00.000Z,1801.7,1808.63321,1787.83357,-2.3796200349274004e-11
10894,LOSS,SELL,market,2022-01-03T23:00:00.000Z,2022-01-04T16:00:00.000Z,1801.7,1808.7725,1787.555,-2.3439257344034895e-11
10895,LOSS,SELL,market,2022-01-04T01:00:00.000Z,2022-01-04T12:31:00.000Z,1800.9,1807.63929,1787.42143,-2.3087668483874372e-11
10896,LOSS,SELL,market,2022-01-04T02:00:00.000Z,2022-01-04T16:53:00.000Z,1804.16,1810.94107,1790.59786,-2.2741353456616257e-11
10897,WIN,BUY,market,2022-01-04T03:00:00.000Z,2022-01-05T11:15:00.000Z,1804.36,1797.81357,1817.45286,3.331161067770986e-11
10898,LOSS,BUY,market,2022-01-04T04:00:00.000Z,2022-01-04T14:29:00.000Z,1805.15,1798.42464,1818.60071,-2.289990731493266e-11
10899,LOSS,BUY,market,2022-01-04T05:00:00.000Z,2022-01-04T14:26:00.000Z,1805.33,1798.86607,1818.25786,-2.255640870520867e-11
10900,LOSS,BUY,market,2022-01-04T07:00:00.000Z,2022-01-04T14:29:00.000Z,1803.44,1798.56286,1813.19429,-2.221806257463054e-11
10901,LOSS,SELL,market,2022-01-04T16:00:00.000Z,2022-01-04T17:01:00.000Z,1807.2,1812.51107,1796.57786,-2.188479163601108e-11
10902,WIN,BUY,market,2022-01-04T17:00:00.000Z,2022-01-05T15:25:00.000Z,1810.19,1804.60036,1821.36929,2.496812886108003e-11
10903,WIN,BUY,market,2022-01-04T19:00:00.000Z,2022-01-05T15:44:00.000Z,1812.47,1806.125,1825.16,3.8878481780144565e-11
10904,WIN,BUY,market,2022-01-04T20:00:00.000Z,2022-01-05T15:44:00.000Z,1813.53,1807.08643,1826.41714,4.2023679675660355e-11
10905,LOSS,SELL,precision,2022-01-04T22:00:00.000Z,2022-01-05T11:23:00.000Z,1807.49,1817.96657,1801.93,-2.314457411622419e-11
10906,WIN,BUY,market,2022-01-04T23:00:00.000Z,2022-01-05T16:41:00.000Z,1815.13,1808.77107,1827.84786,4.183416554081568e-11
10907,WIN,BUY,market,2022-01-05T01:01:00.000Z,2022-01-05T15:44:00.000Z,1814.57,1808.525,1826.66,4.876044950688453e-11
10908,WIN,BUY,market,2022-01-05T02:00:00.000Z,2022-01-05T15:44:00.000Z,1813.88,1808.045,1825.55,4.544967764051656e-11
10909,WIN,BUY,market,2022-01-05T03:00:00.000Z,2022-01-05T15:34:00.000Z,1812.91,1807.38464,1823.96071,4.476337198551319e-11
10910,WIN,BUY,market,2022-01-05T04:00:00.000Z,2022-01-05T15:44:00.000Z,1815.23,1809.7775,1826.135,4.792153648327445e-11
10911,WIN,BUY,market,2022-01-05T05:00:00.000Z,2022-01-05T15:44:00.000Z,1815.53,1810.20286,1826.18429,5.0023386652431685e-11
10912,WIN,BUY,market,2022-01-05T06:00:00.000Z,2022-01-05T15:44:00.000Z,1815.39,1810.53536,1825.09929,5.153161123312242e-11
10913,WIN,BUY,market,2022-01-05T07:00:00.000Z,2022-01-05T15:31:00.000Z,1814.88,1810.75179,1823.13643,5.1473270747368235e-11
10914,WIN,BUY,market,2022-01-05T08:00:00.000Z,2022-01-05T15:32:00.000Z,1815.72,1811.86714,1823.42571,5.222697185824404e-11
10915,WIN,BUY,market,2022-01-05T09:00:00.000Z,2022-01-05T11:34:00.000Z,1813.02,1809.68143,1819.69714,4.676560534176984e-11
10916,WIN,BUY,market,2022-01-05T10:00:00.000Z,2022-01-05T11:34:00.000Z,1813.43,1810.16857,1819.95286,4.931565759976026e-11
10917,WIN,BUY,market,2022-01-05T11:00:00.000Z,2022-01-05T15:32:00.000Z,1816.76,1813.3925,1823.495,5.395116470533964e-11
10918,WIN,BUY,market,2022-01-05T12:00:00.000Z,2022-01-05T15:43:00.000Z,1817.71,1814.11857,1824.89286,4.956295300704727e-11
10919,WIN,BUY,market,2022-01-05T13:00:00.000Z,2022-01-05T15:44:00.000Z,1818.32,1814.64286,1825.67429,5.960358847761784e-11
10920,LOSS,BUY,market,2022-01-05T14:00:00.000Z,2022-01-05T15:20:00.000Z,1818.65,1814.85714,1826.23571,-3.3195156666176415e-11
10921,WIN,BUY,market,2022-01-05T15:00:00.000Z,2022-01-05T15:44:00.000Z,1817.88,1813.98107,1825.67786,4.7837254218685375e-11
10922,LOSS,BUY,precision,2022-01-05T21:03:00.000Z,2022-01-05T21:06:00.000Z,1822.145,1818.39157,1842.83,-3.341478812946404e-11
10923,LOSS,BUY,precision,2022-01-05T21:03:00.000Z,2022-01-05T21:06:00.000Z,1822.145,1818.371,1842.83,-3.291356630752208e-11
10924,WIN,SELL,market,2022-01-05T22:00:00.000Z,2022-01-06T10:27:00.000Z,1812.86,1820.06964,1798.44071,5.748261260775333e-11
10925,WIN,SELL,market,2022-01-06T04:00:00.000Z,2022-01-06T10:54:00.000Z,1810.12,1817.16893,1796.02214,5.861188603486854e-11
10926,WIN,SELL,market,2022-01-06T05:00:00.000Z,2022-01-06T10:56:00.000Z,1809.15,1816.10143,1795.24714,6.314337822253606e-11
10927,WIN,SELL,market,2022-01-06T06:00:00.000Z,2022-01-06T14:56:00.000Z,1806.92,1813.9325,1792.895,6.617283285925357e-11
10928,LOSS,SELL,market,2022-01-06T12:00:00.000Z,2022-01-06T12:32:00.000Z,1794.83,1801.07429,1782.34143,-3.610102345877543e-11
10929,WIN,SELL,market,2022-01-06T13:00:00.000Z,2022-01-06T15:05:00.000Z,1801.21,1807.59786,1788.43429,6.168089378070336e-11
10930,WIN,SELL,market,2022-01-06T14:00:00.000Z,2022-01-07T15:36:00.000Z,1797.41,1803.66607,1784.89786,6.639173789244796e-11
10931,LOSS,SELL,market,2022-01-06T20:00:00.000Z,2022-01-10T12:12:00.000Z,1790.97,1799.77286,1773.36429,-3.748059758199107e-11
10932,LOSS,SELL,market,2022-01-06T22:00:00.000Z,2022-01-07T19:55:00.000Z,1787.93,1796.80036,1770.18929,-3.69183886182612e-11
10933,LOSS,SELL,market,2022-01-06T23:00:00.000Z,2022-01-07T19:55:00.000Z,1788.06,1796.69679,1770.78643,-3.6364612788987284e-11
10934,LOSS,BUY,market,2022-01-07T14:00:00.000Z,2022-01-07T14:57:00.000Z,1793.32,1789.40071,1801.15857,-3.581914359715247e-11
10935,WIN,BUY,precision,2022-01-07T19:00:00.000Z,2022-01-12T15:43:00.000Z,1796.13,1781.2135,1825.1,6.85224671443941e-11
10936,WIN,BUY,precision,2022-01-07T20:00:00.000Z,2022-01-12T15:43:00.000Z,1796.13,1781.15993,1825.1,7.026632602632776e-11
10937,WIN,BUY,market,2022-01-07T21:00:00.000Z,2022-01-11T17:58:00.000Z,1796.32,1789.10929,1810.74143,6.705264260351082e-11
10938,WIN,BUY,market,2022-01-07T22:00:00.000Z,2022-01-11T17:58:00.000Z,1796.68,1789.40179,1811.23643,7.102733128463045e-11
10939,WIN,BUY,precision,2022-01-07T23:00:00.000Z,2022-01-12T15:43:00.000Z,1796.13,1781.07314,1825.1,7.587429941467044e-11
10940,WIN,BUY,market,2022-01-10T01:00:00.000Z,2022-01-11T17:58:00.000Z,1796.56,1789.40179,1810.87643,1.1073975293411534e-10
10941,WIN,BUY,precision,2022-01-10T09:00:00.000Z,2022-01-12T15:43:00.000Z,1796.13,1781.6695,1825.1,8.461130945215851e-11
10942,WIN,SELL,precision,2022-01-10T11:00:00.000Z,2022-01-10T11:12:00.000Z,1795.3,1799.465,1796.13,8.669318788034487e-12
10943,LOSS,BUY,market,2022-01-10T12:00:00.000Z,2022-01-10T14:55:00.000Z,1796.74,1792.6075,1805.005,-4.3633308157912804e-11
10944,LOSS,BUY,market,2022-01-10T13:00:00.000Z,2022-01-10T14:44:00.000Z,1799.63,1795.36464,1808.16071,-4.297880853554411e-11
10945,WIN,BUY,market,2022-01-10T15:00:00.000Z,2022-01-11T01:30:00.000Z,1791.81,1786.66179,1802.10643,5.828363480342253e-11
10946,WIN,BUY,market,2022-01-10T17:00:00.000Z,2022-01-11T04:27:00.000Z,1794.17,1788.31464,1805.88071,7.222278086163159e-11
10947,WIN,BUY,market,2022-01-10T18:00:00.000Z,2022-01-11T03:27:00.000Z,1793.36,1787.41036,1805.25929,6.753290449908808e-11
10948,WIN,BUY,market,2022-01-10T19:00:00.000Z,2022-01-11T04:26:00.000Z,1793.9,1787.93536,1805.82929,8.535224705157013e-11
10949,WIN,BUY,market,2022-01-10T20:00:00.000Z,2022-01-11T18:09:00.000Z,1799.42,1793.02893,1812.20214,8.044886352674089e-11
10950,WIN,BUY,market,2022-01-10T21:00:00.000Z,2022-01-11T18:13:00.000Z,1800.21,1793.64,1813.35,9.012555188113965e-11
10951,WIN,BUY,market,2022-01-10T22:00:00.000Z,2022-01-11T18:16:00.000Z,1800.85,1794.37857,1813.79286,9.49473756062648e-11
10952,WIN,BUY,market,2022-01-10T23:00:00.000Z,2022-01-11T18:16:00.000Z,1800.97,1794.47714,1813.95571,8.909026280266361e-11
10953,WIN,BUY,market,2022-01-11T01:00:00.000Z,2022-01-11T18:16:00.000Z,1801.67,1795.54357,1813.92286,1.0691927842334518e-10
10954,WIN,BUY,market,2022-01-11T02:00:00.000Z,2022-01-11T18:11:00.000Z,1801.18,1795.21429,1813.11143,9.037444511038004e-11
10955,WIN,BUY,market,2022-01-11T03:00:00.000Z,2022-01-11T18:26:00.000Z,1802.7,1796.57571,1814.94857,1.063059458983124e-10
10956,LOSS,BUY,market,2022-01-11T11:00:00.000Z,2022-01-11T12:30:00.000Z,1808.82,1805.18679,1816.08643,-5.645817576447933e-11
10957,LOSS,BUY,market,2022-01-12T03:00:00.000Z,2022-01-12T10:01:00.000Z,1820.8,1815.41071,1831.57857,-5.561130312801214e-11
10958,LOSS,BUY,market,2022-01-12T04:00:00.000Z,2022-01-13T18:01:00.000Z,1819.02,1813.54286,1829.97429,-5.477713358109196e-11
10959,LOSS,BUY,market,2022-01-12T05:00:00.000Z,2022-01-13T17:54:00.000Z,1819.38,1814.09786,1829.94429,-5.395547657737558e-11
10960,LOSS,BUY,market,2022-01-12T17:00:00.000Z,2022-01-13T17:18:00.000Z,1821.84,1816.98,1831.56,-5.314614442871495e-11
10961,LOSS,BUY,market,2022-01-12T18:00:00.000Z,2022-01-13T11:11:00.000Z,1823.76,1818.88821,1833.50357,-5.2348952262284227e-11
10962,LOSS,BUY,market,2022-01-13T01:00:00.000Z,2022-01-13T10:42:00.000Z,1826.16,1821.10929,1836.26143,-5.1563717978349964e-11
10963,LOSS,BUY,precision,2022-01-13T02:00:00.000Z,2022-01-13T02:51:00.000Z,1825.19,1824.16814,1827.85,-5.0790262208674717e-11
10964,LOSS,SELL,market,2022-01-13T11:00:00.000Z,2022-01-13T14:20:00.000Z,1821.03,1824.68464,1813.72071,-5.0028408275544595e-11
10965,WIN,SELL,market,2022-01-13T16:00:00.000Z,2022-01-13T18:03:00.000Z,1821.88,1826.32964,1812.98071,7.57891962639242e-11
10966,LOSS,SELL,market,2022-01-13T17:00:00.000Z,2022-01-14T03:35:00.000Z,1818.57,1823.46107,1808.78786,-5.041482009537029e-11
10967,LOSS,SELL,market,2022-01-13T18:00:00.000Z,2022-01-13T19:23:00.000Z,1814.58,1819.89,1803.96,-4.965859779393974e-11
10968,LOSS,SELL,market,2022-01-13T19:00:00.000Z,2022-01-14T04:22:00.000Z,1819.08,1824.96107,1807.31786,-4.891371882703064e-11
10969,LOSS,SELL,precision,2022-01-14T05:00:00.000Z,2022-01-14T05:20:00.000Z,1823.11,1826.98871,1814.34286,-4.8180013044625176e-11
10970,LOSS,BUY,market,2022-01-14T06:00:00.000Z,2022-01-14T13:28:00.000Z,1826,1820.65464,1836.69071,-4.74573128489558e-11
10971,LOSS,BUY,market,2022-01-14T07:00:00.000Z,2022-01-14T13:28:00.000Z,1825.92,1821.06857,1835.62286,-4.674545315622146e-11
10972,LOSS,BUY,market,2022-01-14T08:00:00.000Z,2022-01-14T11:09:00.000Z,1827.72,1823.26714,1836.62571,-4.604427135887814e-11
10973,LOSS,BUY,market,2022-01-14T09:00:00.000Z,2022-01-14T11:10:00.000Z,1826.84,1822.94,1834.64,-4.5353607288494967e-11
10974,LOSS,BUY,market,2022-01-14T10:00:00.000Z,2022-01-14T11:09:00.000Z,1826.69,1823.28607,1833.49786,-4.467330317916754e-11
10975,LOSS,BUY,market,2022-01-14T11:00:00.000Z,2022-01-14T13:28:00.000Z,1824.33,1820.73536,1831.51929,-4.4003203631480023e-11
10976,LOSS,BUY,market,2022-01-14T12:00:00.000Z,2022-01-14T13:28:00.000Z,1823.53,1819.8925,1830.805,-4.3343155577007825e-11
10977,LOSS,BUY,market,2022-01-14T13:00:00.000Z,2022-01-14T13:28:00.000Z,1823.6,1819.87571,1831.04857,-4.2693008243352705e-11
10978,LOSS,BUY,market,2022-01-14T15:00:00.000Z,2022-01-14T19:14:00.000Z,1820.9,1816.61321,1829.47357,-4.2052613119702414e-11
10979,LOSS,BUY,market,2022-01-14T18:00:00.000Z,2022-01-14T19:52:00.000Z,1821.05,1815.5075,1832.135,-4.142182392290688e-11
10980,WIN,SELL,market,2022-01-14T19:00:00.000Z,2022-01-18T15:15:00.000Z,1818.55,1824.19536,1807.25929,7.503493765009034e-11
10981,LOSS,SELL,market,2022-01-14T21:00:00.000Z,2022-01-17T10:33:00.000Z,1817.11,1823.08,1805.17,-4.192602062881463e-11
10982,WIN,SELL,market,2022-01-14T22:00:00.000Z,2022-01-18T15:15:00.000Z,1818.2,1824.21393,1806.17214,7.727105118883356e-11
10983,LOSS,SELL,market,2022-01-14T23:00:00.000Z,2022-01-17T10:12:00.000Z,1816.37,1822.51036,1804.08929,-4.2456196087214915e-11
10984,LOSS,SELL,market,2022-01-17T01:00:00.000Z,2022-01-19T15:26:00.000Z,1817.31,1823.35929,1805.21143,-4.181935314590669e-11
10985,LOSS,SELL,market,2022-01-17T02:00:00.000Z,2022-01-17T09:32:00.000Z,1816.32,1822.09286,1804.77429,-4.119206284871809e-11
10986,LOSS,SELL,market,2022-01-17T03:00:00.000Z,2022-01-17T09:22:00.000Z,1815.53,1821.20857,1804.17286,-4.0574181905987316e-11
10987,LOSS,SELL,market,2022-01-17T04:00:00.000Z,2022-01-17T09:31:00.000Z,1815.99,1821.7875,1804.395,-3.99655691773975e-11
10988,WIN,SELL,market,2022-01-17T05:00:00.000Z,2022-01-18T15:15:00.000Z,1818.17,1823.83143,1806.84714,7.528932729844862e-11
10989,LOSS,BUY,market,2022-01-17T06:00:00.000Z,2022-01-18T09:14:00.000Z,1818.82,1813.46929,1829.52143,-4.0495425549213274e-11
10990,LOSS,BUY,market,2022-01-17T10:00:00.000Z,2022-01-17T17:00:00.000Z,1821.91,1818.22643,1829.27714,-3.988799416597507e-11
10991,LOSS,BUY,market,2022-01-17T11:00:00.000Z,2022-01-17T17:00:00.000Z,1822.36,1818.88964,1829.30071,-3.928967425348544e-11
10992,LOSS,BUY,market,2022-01-17T12:00:00.000Z,2022-01-17T17:00:00.000Z,1821.53,1818.12179,1828.34643,-3.870032913968316e-11
10993,LOSS,BUY,market,2022-01-17T13:00:00.000Z,2022-01-18T05:39:00.000Z,1820.8,1817.43464,1827.53071,-3.8119824202587914e-11
10994,WIN,SELL,precision,2022-01-17T14:00:00.000Z,2022-01-18T09:14:00.000Z,1820.99,1823.80064,1814.63357,8.4917102241384e-11
10995,LOSS,BUY,market,2022-01-17T16:00:00.000Z,2022-01-17T17:05:00.000Z,1820.93,1817.60321,1827.58357,-3.882178337316986e-11
10996,WIN,BUY,precision,2022-01-17T21:00:00.000Z,2022-01-18T02:36:00.000Z,1820.12,1817.01343,1819.93,2.338751986365129e-12
10997,WIN,BUY,precision,2022-01-18T01:00:00.000Z,2022-01-18T02:36:00.000Z,1820.12,1817.05329,1819.93,2.3713237317658565e-12
10998,WIN,BUY,precision,2022-01-18T02:00:00.000Z,2022-01-18T02:36:00.000Z,1820.12,1817.06871,1819.93,2.3855223443458593e-12
10999,LOSS,BUY,market,2022-01-18T03:00:00.000Z,2022-01-18T05:37:00.000Z,1820.15,1817.62893,1825.19214,-3.8345890593509464e-11
11000,LOSS,BUY,market,2022-01-18T04:00:00.000Z,2022-01-18T05:33:00.000Z,1822.03,1819.39321,1827.30357,-3.777070223460682e-11
11001,LOSS,BUY,market,2022-01-18T05:00:00.000Z,2022-01-18T05:33:00.000Z,1821.74,1819.22107,1826.77786,-3.7204141701087724e-11
11002,WIN,SELL,market,2022-01-18T06:00:00.000Z,2022-01-18T11:52:00.000Z,1816.28,1819.36679,1810.10643,5.3926354283391816e-11
11003,WIN,SELL,market,2022-01-18T07:00:00.000Z,2022-01-18T11:30:00.000Z,1817.82,1820.93786,1811.58429,6.719029984693075e-11
11004,WIN,SELL,market,2022-01-18T08:00:00.000Z,2022-01-18T11:56:00.000Z,1816.11,1819.30179,1809.72643,6.379061626147834e-11
11005,WIN,SELL,market,2022-01-18T09:00:00.000Z,2022-01-18T11:34:00.000Z,1817.56,1820.815,1811.05,6.201200029769265e-11
11006,WIN,SELL,market,2022-01-18T10:00:00.000Z,2022-01-18T15:12:00.000Z,1816.21,1819.78643,1809.05714,4.3771637351073795e-11
11007,LOSS,SELL,market,2022-01-18T14:00:00.000Z,2022-01-18T15:35:00.000Z,1813.05,1817.71821,1803.71357,-4.100644319617991e-11
11008,LOSS,SELL,market,2022-01-18T15:00:00.000Z,2022-01-18T16:00:00.000Z,1814.97,1819.965,1804.98,-4.039134654823721e-11
11009,LOSS,SELL,precision,2022-01-18T18:00:00.000Z,2022-01-19T15:20:00.000Z,1819.495,1822.01129,1808.82,-3.9785476350013655e-11
11010,WIN,BUY,market,2022-01-19T13:00:00.000Z,2022-01-19T16:38:00.000Z,1818.67,1814.98964,1826.03071,5.91407870020874e-11
11011,WIN,BUY,market,2022-01-19T14:00:00.000Z,2022-01-19T15:30:00.000Z,1817.28,1813.53536,1824.76929,7.095964951957445e-11
11012,WIN,BUY,market,2022-01-19T15:00:00.000Z,2022-01-19T16:36:00.000Z,1817.78,1813.9475,1825.445,4.840252677280305e-11
11013,WIN,BUY,market,2022-01-19T16:00:00.000Z,2022-01-19T17:05:00.000Z,1824,1819.56643,1832.86714,6.494170659831081e-11
11014,LOSS,BUY,market,2022-01-19T20:00:00.000Z,2022-01-21T10:17:00.000Z,1840.33,1833.95821,1853.07357,-4.2840364253155086e-11
11015,LOSS,BUY,market,2022-01-19T21:00:00.000Z,2022-01-21T10:17:00.000Z,1841.82,1835.25536,1854.94929,-4.219775878935776e-11
11016,LOSS,BUY,market,2022-01-19T22:00:00.000Z,2022-01-20T14:23:00.000Z,1842.71,1836.18286,1855.76429,-4.1564792407517395e-11
11017,LOSS,BUY,market,2022-01-19T23:00:00.000Z,2022-01-20T14:23:00.000Z,1842.53,1836.01786,1855.55429,-4.0941320521404635e-11
11018,LOSS,BUY,market,2022-01-20T01:00:00.000Z,2022-01-21T10:17:00.000Z,1840.48,1834.12107,1853.19786,-4.032720071358356e-11
11019,LOSS,BUY,market,2022-01-20T02:00:00.000Z,2022-01-21T10:17:00.000Z,1838.47,1832.37893,1850.65214,-3.972229270287981e-11
11020,LOSS,BUY,market,2022-01-20T03:00:00.000Z,2022-01-21T10:17:00.000Z,1841.12,1834.96464,1853.43071,-3.9126458312336616e-11
11021,LOSS,BUY,market,2022-01-20T04:00:00.000Z,2022-01-21T10:17:00.000Z,1841.32,1835.04893,1853.86214,-3.853956143765157e-11
11022,LOSS,BUY,market,2022-01-20T05:00:00.000Z,2022-01-21T10:17:00.000Z,1839.92,1833.56,1852.64,-3.7961468016086794e-11
11023,LOSS,BUY,market,2022-01-20T06:00:00.000Z,2022-01-21T10:17:00.000Z,1839.62,1833.29214,1852.27571,-3.739204599584549e-11
11024,LOSS,SELL,precision,2022-01-20T07:00:00.000Z,2022-01-20T15:31:00.000Z,1839.8,1845.14593,1828.45071,-3.68311653059078e-11
11025,LOSS,BUY,market,2022-01-20T08:00:00.000Z,2022-01-21T10:17:00.000Z,1839.22,1833.99357,1849.67286,-3.627869782631919e-11
11026,LOSS,SELL,precision,2022-01-20T09:00:00.000Z,2022-01-20T15:31:00.000Z,1839.8,1844.832,1832.18,-3.5734517358924394e-11
11027,LOSS,SELL,precision,2022-01-20T11:00:00.000Z,2022-01-20T15:31:00.000Z,1839.8,1844.80564,1831.96357,-3.519849959854053e-11
11028,LOSS,BUY,market,2022-01-20T16:00:00.000Z,2022-01-20T18:22:00.000Z,1846.39,1841.29857,1856.57286,-3.467052210456242e-11
11029,LOSS,BUY,market,2022-01-20T17:00:00.000Z,2022-01-20T18:22:00.000Z,1846.17,1840.89643,1856.71714,-3.415046427299399e-11
11030,LOSS,BUY,market,2022-01-20T18:00:00.000Z,2022-01-20T18:22:00.000Z,1846.68,1841.40857,1857.22286,-3.3638207308899076e-11
11031,LOSS,SELL,market,2022-01-21T11:00:00.000Z,2022-01-21T14:29:00.000Z,1831.62,1836.19607,1822.46786,-3.313363419926559e-11
11032,LOSS,SELL,market,2022-01-21T12:00:00.000Z,2022-01-21T15:09:00.000Z,1834.02,1838.77393,1824.51214,-3.263662968627661e-11
11033,LOSS,SELL,market,2022-01-21T13:00:00.000Z,2022-01-21T15:09:00.000Z,1833.94,1838.69607,1824.42786,-3.214708024098246e-11
11034,WIN,BUY,precision,2022-01-21T18:00:00.000Z,2022-01-24T11:11:00.000Z,1839.01,1827.12307,1843.7,1.2493407400839215e-11
11035,WIN,BUY,precision,2022-01-21T19:00:00.000Z,2022-01-24T11:11:00.000Z,1839.01,1827.12221,1843.7,1.256643753346126e-11
11036,WIN,BUY,precision,2022-01-21T20:00:00.000Z,2022-01-24T11:11:00.000Z,1839.01,1827.0665,1843.7,1.258184111243633e-11
11037,WIN,BUY,precision,2022-01-21T21:00:00.000Z,2022-01-24T11:11:00.000Z,1839.01,1827.04143,1843.7,1.2629441265635268e-11
11038,WIN,BUY,precision,2022-01-21T22:00:00.000Z,2022-01-24T11:11:00.000Z,1839.01,1827.04614,1843.7,1.2708677052529943e-11
11039,WIN,BUY,precision,2022-01-21T23:00:00.000Z,2022-01-24T11:11:00.000Z,1839.01,1827.0065,1843.7,1.274119119192959e-11
11040,WIN,BUY,precision,2022-01-24T01:01:00.000Z,2022-01-24T11:11:00.000Z,1839.01,1827.0455,1843.7,1.2857639790436617e-11
11041,WIN,BUY,precision,2022-01-24T02:00:00.000Z,2022-01-24T11:11:00.000Z,1839.01,1827.15521,1843.7,1.3052931872427557e-11
11042,WIN,BUY,precision,2022-01-24T04:00:00.000Z,2022-01-24T11:11:00.000Z,1839.01,1827.16379,1843.7,1.3139902128120554e-11
11043,WIN,BUY,precision,2022-01-24T05:00:00.000Z,2022-01-24T11:11:00.000Z,1839.01,1827.17879,1843.7,1.323469299453518e-11
11044,WIN,BUY,precision,2022-01-24T06:00:00.000Z,2022-01-24T11:11:00.000Z,1839.01,1827.25421,1843.7,1.3398801165726997e-11
11045,WIN,BUY,precision,2022-01-24T07:00:00.000Z,2022-01-24T11:11:00.000Z,1839.01,1827.38043,1843.7,1.3625275777010584e-11
11046,LOSS,BUY,market,2022-01-24T08:00:00.000Z,2022-01-24T16:51:00.000Z,1838.73,1833.52821,1849.13357,-3.3990327626644055e-11
11047,LOSS,BUY,market,2022-01-24T09:00:00.000Z,2022-01-24T16:52:00.000Z,1837.54,1833.0025,1846.615,-3.3480472712244394e-11
11048,LOSS,BUY,market,2022-01-24T10:00:00.000Z,2022-01-24T16:51:00.000Z,1837.91,1833.45607,1846.81786,-3.297826562156073e-11
11049,LOSS,BUY,market,2022-01-24T11:00:00.000Z,2022-01-24T15:46:00.000Z,1840.46,1836.00179,1849.37643,-3.248359163723731e-11
11050,LOSS,BUY,market,2022-01-24T12:00:00.000Z,2022-01-24T14:50:00.000Z,1841.12,1836.53536,1850.28929,-3.199633776267875e-11
11051,LOSS,BUY,market,2022-01-24T13:00:00.000Z,2022-01-24T15:58:00.000Z,1839.39,1834.51607,1849.13786,-3.151639269623857e-11
11052,LOSS,BUY,market,2022-01-24T14:00:00.000Z,2022-01-24T16:51:00.000Z,1838.29,1833.43321,1848.00357,-3.1043646805794997e-11
11053,LOSS,BUY,market,2022-01-24T15:00:00.000Z,2022-01-24T16:51:00.000Z,1838.51,1833.62,1848.29,-3.057799210370807e-11
